ID_Cliente;Nombre;Edad;Genero;Localidad;Nivel_Socioeconomico
1499;Jhon Oviedo;64;Masculino;Usaquén ;medio
1500;Fabián Torres;72;No binario;Kennedy;alto
1501;Juan Díaz;50;Otro;ENGATIVA;MEDIO
1502;VivianaPacheco;62;Femenino;USAQUEN;Bajo
1503;Carmen Padilla;27;Masculino;SUBA;Bajooo
1504;Efrain Núñez;67;Otro;Usaquén ;Medioo
1505;Socorro Portilla;62;Masculino;Kennedy;Medioo
1506;Tulio Gómez;62;Otro;Suba;Bajo
1507;Alberto Cáceres;22;Otro; Suba;Alto
1508;  Fidel  Torres  ;60;Otro;SUBA;Altoo
1509;Carlos Cuesta;20;Femenino;ENGATIVA;
1510;Isabel Sarmiento;60;Masculino;Kennedy;bajo
1511;Leidy Riascos;48;Femenino;ENGATIVA;alto
1512;Claudia Rivas;26;Femenino;Engativá;Medio
1513;Andrea Blanco;71;Femenino;Engativá ;Bajooo
1514;Fernando Murcia;30;Otro;Kennedyy;bajo
1515;liseth ortiz;68;No binario;CHAPINEROOO;MEDIO
1516;Tatiana Martínez;19;Masculino;Kennedy;Bajo
1517;Rocío González;69;Otro;kennedy;BAJO
1518;María Flórez;66;Femenino;Engativá;bajoooo
1519;Felipe Tamayo;58;Otro;Kennedyy;bajoooo
1520;Hugo Rincón;30;Otro;Usaquén ;Bajooo
1521;Lizeth Vásquez;30;Femenino;USAQUEN;alto
1522;Diana Acosta;69;Femenino;USAQUEN;bajo
1523;Wilson Bernal;74;No binario;ENGATIVA;BAJO
1524;Eduardo Pérez;34;Otro;ENGATIVA;Bajooo
1525;;34;No binario;kennedy;BAJO
1526;Patricia Meza;45;No binario;SUBA;bajoooo
1527;  Elizabeth  Ruiz  ;69;Masculino;usaquen;MEDIO
1528;Rodolfo García;61;Masculino;KENNEDY;Medio
1529;Carolina Rivera;45;Femenino;KENNEDY;MEDIO
1530;Miguel Vásquez;;Femenino;ENGATIVA;Medioo
1531;;54;Otro;Suba;Bajooo
1532;Ernesto López;29;Otro;CHAPINERO;Bajooo
1533;Juan Ávila;31;Masculino;subaa;ALTO
1534;Rita Gómez;19;Otro;SUBA;MEDIO
1535;JamesPérez;42;Femenino;Engativá;ALTO
1536;  Alexis  Sánchez  ;31;No binario;USAQUEN;Bajooo
1537;Diana Rojas;;Femenino;Engativá;Altoo
1538;Liliana Benavides;19;No binario;Engativá;bajoooo
1539;Daniel Ariza;48;Femenino; Suba;Altoo
1540;MónicaCastro;21;Masculino;CHAPINEROOO;ALTO
1541;Leidy Martínez;34;Otro;Engativá ;Alto
1542;Carlos Villa;32;Masculino;CHAPINEROOO;medio
1543;Lucía Mosquera;69;Masculino;Suba;Altoo
1544;yadira jiménez;66;Femenino;CHAPINEROOO;Bajo
1545;  Alexander  Carvajal  ;70;;Usaquén;Alto
1546;  Alejandra  Rodríguez  ;73;Otro;usaquen;medio
1547;carolina jiménez;58;Masculino;ENGATIVA;BAJO
1548;Ana Benítez;43;No binario;subaa;MEDIO
1549;Natalia Medina;65;Otro;Engativá ;medio
1550;JazmínDurán;41;Masculino;Engativá ;BAJO
1551;Andrea Ríos;19;Femenino;KENNEDY;ALTO
1552;Rosa Rivas;27;;subaa;Bajooo
1553;Eliana Marín;47;Masculino;Kennedy;Medio
1554;LINA RESTREPO;42;No binario;USAQUEN;MEDIO
1555;LorenaOrtiz;72;Otro;USAQUEN;Alto
1556;;65;Otro; Suba;MEDIO
1557;Luz Espinosa;57;Otro;Usaquén;Medioo
1558;Enrique García;66;Masculino;Kennedy;Bajooo
1559;Nubia Ríos;58;Femenino;chapinero;Bajooo
1560;Yair Fernández;18;Femenino;chapinero;Alto
1561;Luis Sepúlveda;31;;Usaquén;medio
1562;Leonardo Guerrero;28;No binario;subaa;bajoooo
1563;Andrés Gaviria;34;Otro;Usaquén ;alto
1564;Cielo Rangel;35;Femenino;Chapinero;BAJO
1565;Irene García;64;Masculino;USAQUEN;BAJO
1566;roberto forero;68;Femenino;Kennedy;ALTO
1567;José Galeano;44;Otro;CHAPINEROOO;alto
1568;Francisco Buitrago;45;No binario;SUBA;bajoooo
1569;antonio gonzález;74;No binario;ENGATIVA;bajo
1570;Rafael Pérez;28;No binario;Suba;Altoo
1571;  Erick  Cardozo  ;75;Femenino;Chapinero;Bajo
1572;Mario Hernández;61;Otro;Engativá;BAJO
1573;DeisyOjeda;20;Femenino;ENGATIVA;medio
1574;Nohora Bolívar;51;Otro;subaa;BAJO
1575;Antonio Palacio;49;Otro;Usaquén ;ALTO
1576;Rocío Vallejo;37;No binario;CHAPINERO;BAJO
1577;Néstor Martínez;63;Masculino;Suba;medio
1578;Yulieth Medina;39;Femenino;Engativá ;alto
1579;Teresa Castro;37;Femenino;Usaquén;Bajooo
1580;DOLORES ARBOLEDA;72;No binario;SUBA;Bajooo
1581;Fabián Trujillo;70;No binario;KENNEDY;Alto
1582;;34;No binario;Usaquén ;Alto
1583;José Guerrero;30;No binario;Chapinero;ALTO
1584;Fabiola Sánchez;24;Femenino;Usaquén ;ALTO
1585;Juan Uribe;51;Femenino;Usaquén;ALTO
1586;Gilberto Velandia;47;Otro;;Altoo
1587;Luis López;47;Femenino;KENNEDY;BAJO
1588;Alexandra Lozano;32;Otro;Chapinero;Bajo
1589;Nubia Peña;18;Masculino;usaquen;MEDIO
1590;JennyReyes;64;Otro;Usaquén;Medioo
1591;Alberto Gómez;25;No binario;Usaquén ;alto
1592;Esperanza Sánchez;59;No binario;;ALTO
1593;  Alberto  Aguirre  ;34;No binario;CHAPINEROOO;Altoo
1594;María Naranjo;53;Masculino;Suba;Bajo
1595;VANESSA MORENO;66;Femenino;subaa;MEDIO
1596;Mauricio Cáceres;25;Otro;engativa;bajoooo
1597;Yesid Rodríguez;34;Masculino;CHAPINEROOO;Alto
1598;Víctor Suárez;66;Masculino;ENGATIVA;Bajooo
1599;Blanca Rincón;31;No binario;Engativá;ALTO
1600;Jhon López;49;No binario;engativa;Bajo
1601;  Gabriel  Hernández  ;19;Otro;Engativá ;Bajo
1602;Roger Marín;71;Masculino;SUBA;MEDIO
1603;Augusto Ortiz;20;Otro;kennedy;BAJO
1604;elvira jaimes;60;Femenino;ENGATIVA;BAJO
1605;Liliana Rojas;51;No binario;USAQUEN;Bajo
1606;Augusto Mena;73;Masculino;Suba;Altoo
1607;Rafael Gaviria;31;Masculino;usaquen;Altoo
1608;Armando Molina;69;Otro;USAQUEN;Bajooo
1609;CeciliaÁlvarez;44;Otro;Usaquén;Medio
1610;José Hernández;48;Otro;Suba;Medioo
1611;Hernando Cuéllar;39;Masculino;Chapinero;ALTO
1612;  María  Ramírez  ;73;Femenino;Chapinero;BAJO
1613;Hernán Perea;49;Masculino;Kennedyy;bajo
1614;Tatiana Cruz;55;Otro;Kennedyy;Medio
1615;Gerardo Rueda;18;No binario;usaquen;Medioo
1616;Esperanza Bravo;60;Masculino;CHAPINERO;ALTO
1617;José Acevedo;35;Masculino;Suba;Bajo
1618;Paola Gómez;27;Masculino;Usaquén ;Bajooo
1619;Alicia Hurtado;30;Femenino;engativa;alto
1620;Gloria Polo;35;Otro;;Bajo
1621;Juan Romero;51;No binario;USAQUEN;BAJO
1622;Claudia Lara;66;No binario;CHAPINERO;ALTO
1623;César Barrios;35;Femenino;Kennedy;
1624;Amparo Giraldo;53;Femenino;engativa;ALTO
1625;Cecilia Córdoba;37;Masculino;Suba;BAJO
1626;Cristhian Zuluaga;53;Femenino; Suba;
1627;Jorge Buitrago;53;Otro;;Medio
1628;Alba Peña;62;Femenino;Kennedyy;bajoooo
1629;María Patiño;33;Otro;CHAPINERO;medio
1630;Sebastián Rodríguez;;Femenino;Usaquén;Bajooo
1631;Emilio Jaimes;53;Femenino;chapinero;Medio
1632;AlbertoRodríguez;25;No binario;Engativá;bajo
1633;JOHANA CIFUENTES;56;Femenino;usaquen;alto
1634;Viviana Parada;49;Femenino;Usaquén ;MEDIO
1635;Jorge Salazar;45;Otro;kennedy;Bajo
1636;Leonor Romero;60;Femenino;CHAPINERO;ALTO
1637;Johana Correa;36;No binario;Kennedy;ALTO
1638;Javier Bravo;74;No binario;Engativá;Alto
1639;CatalinaLópez;52;No binario;CHAPINEROOO;Alto
1640;José Durán;28;Otro;CHAPINEROOO;Medioo
1641;Santiago Arias;45;No binario;usaquen;ALTO
1642;Jorge León;36;No binario;KENNEDY;ALTO
1643;STELLA GONZÁLEZ;52;Masculino;ENGATIVA;Medioo
1644;Patricia Ojeda;29;Femenino;CHAPINERO;MEDIO
1645;Jorge Prieto;52;Otro;Engativá;bajoooo
1646;Beatriz Amaya;49;Femenino;CHAPINERO;Medio
1647;Stiven Jiménez;64;Masculino;Usaquén ;alto
1648;Milena Cabrera;;Masculino;Chapinero;ALTO
1649;Raúl Cifuentes;69;Masculino;chapinero;Altoo
1650;Francisco Carvajal;41;Masculino;engativa;alto
1651;Alexander Duarte;66;Femenino;Kennedy;Medioo
1652;Óscar Hoyos;67;Femenino;USAQUEN;Altoo
1653;Leider Muñoz;45;Masculino;Chapinero;bajo
1654;Yuliana Giraldo;64;Femenino;KENNEDY;Bajooo
1655;María Toro;38;Masculino;CHAPINEROOO;Bajooo
1656;Carlos Díaz;48;Femenino;Kennedyy;MEDIO
1657;Daniel Torres;67;Femenino;Usaquén;Bajo
1658;Andrés Serna;51;Masculino;usaquen;alto
1659;Eliecer Sandoval;33;No binario;chapinero;Medio
1660;José Meza;27;Otro; Suba;alto
1661;Héctor Pardo;19;No binario;Kennedy;ALTO
1662;Rosa López;67;No binario;ENGATIVA;alto
1663;Carmen Muñoz;66;Masculino;CHAPINERO;bajoooo
1664;Mario Castellanos;73;Masculino;SUBA;Bajooo
1665;Rosa Duarte;70;Masculino;Suba;MEDIO
1666;Mary López;35;Femenino;Usaquén;bajoooo
1667;Maritza Sarmiento;72;Femenino;chapinero;bajoooo
1668;Viviana Mesa;74;No binario;Kennedy;Medio
1669;Vanessa Muñoz;64;Masculino;Kennedyy;bajo
1670;Elizabeth Melo;31;Otro;Usaquén;Bajo
1671;Nelcy Gaviria;57;No binario;Usaquén ;Medio
1672;Juan Barbosa;53;Masculino;;Bajo
1673;PatriciaCampo;67;Femenino; Suba;bajo
1674;José Gaviria;49;Otro;Kennedyy;ALTO
1675;Nidia Jiménez;61;Otro;engativa;Bajo
1676;Luz Márquez;73;Otro;USAQUEN;Bajooo
1677;Marcela Ramírez;;No binario;CHAPINEROOO;Medioo
1678;maribel jaramillo;35;No binario;usaquen;ALTO
1679;Eliecer Cruz;52;Masculino;Chapinero;bajoooo
1680;Valentina Becerra;68;Masculino;Kennedy;Bajo
1681;Jaime Reyes;21;Femenino;ENGATIVA;Medio
1682;Fernando Díaz;61;Otro;chapinero;Alto
1683;Fernando Rodríguez;21;Femenino;Suba;medio
1684;Esperanza Ochoa;57;Otro;Usaquén;BAJO
1685;ClaudiaCabrera;46;Otro;SUBA;MEDIO
1686;Josefa Cabrera;31;Otro;Suba;alto
1687;Andrea Ávila;;Otro;KENNEDY;Altoo
1688;Fernando Castillo;63;Otro;CHAPINEROOO;Medioo
1689;Tulio Flórez;67;No binario;USAQUEN;alto
1690;María Ramírez;61;No binario; Suba;MEDIO
1691;Alicia Rodríguez;54;Otro;USAQUEN;
1692;Paula Roa;72;Femenino;Suba;Altoo
1693;Liliana Buitrago;67;No binario;Usaquén;ALTO
1694;Antonio Vargas;58;No binario;Chapinero;Alto
1695;Jhon Herrera;64;Femenino;Kennedyy;alto
1696;Carmen Flórez;75;Masculino;USAQUEN;bajoooo
1697;Juan Pérez;27;No binario;kennedy;Altoo
1698;Augusto Jiménez;61;Otro;kennedy;Bajooo
1699;Nancy Padilla;31;;Engativá ;alto
1700;Juan Quintero;38;Masculino;chapinero;Bajooo
1701;Sergio Barragán;37;Otro;Usaquén;Alto
1702;Nubia Galeano;;No binario;ENGATIVA;Bajo
1703;Clara Díaz;30;Femenino;Usaquén ;Bajo
1704;MARLON PRADA;57;Masculino;Kennedyy;ALTO
1705;Lilia Torres;73;Femenino;subaa;alto
1706;Miguel Hernández;35;No binario;Kennedyy;Alto
1707;Felipe Fernández;64;No binario;Kennedyy;Bajo
1708;CLAUDIA MORALES;64;No binario;Usaquén;Medioo
1709;Jesús Gómez;34;;kennedy;bajo
1710;Germán Muñoz;26;Otro;CHAPINEROOO;Bajooo
1711;Andrés Martínez;18;Femenino;Engativá;Bajo
1712;Johnny Durán;70;Otro;SUBA;bajoooo
1713;  Jesús  Rodríguez  ;75;Otro;KENNEDY;Alto
1714;Eduardo Guerrero;43;Masculino;Suba;BAJO
1715;Mery Vásquez;34;No binario;Suba;medio
1716;Emilia Sánchez;29;Femenino;SUBA;Medioo
1717;  Jhon  Méndez  ;34;No binario;kennedy;medio
1718;Karen Durán;66;Femenino;kennedy;Medio
1719;  Alexander  Ortiz  ;38;Otro;subaa;Bajo
1720;Alberto Hernández;58;Masculino;Usaquén;medio
1721;Álvaro López;27;Masculino;Chapinero;Alto
1722;Óscar González;58;Femenino;ENGATIVA;alto
1723;Martha López;46;Otro;Kennedy;MEDIO
1724;Alejandra Ramírez;54;No binario;Kennedyy;MEDIO
1725;Lina Guzmán;45;Otro;Chapinero;Alto
1726;AlejandraNarváez;20;Femenino;kennedy;ALTO
1727;Elizabeth Gómez;36;Otro;Usaquén ;Medioo
1728;Yurani Rojas;36;No binario;Usaquén;medio
1729;Milton Valencia;52;No binario;kennedy;alto
1730;María Sandoval;42;Masculino;subaa;MEDIO
1731;Eliecer Palacio;54;No binario;Kennedy;Alto
1732;Enrique Sánchez;65;;Usaquén ;Bajo
1733;  Andrea  Molina  ;33;Otro;engativa;Bajooo
1734;Daniel López;54;;CHAPINEROOO;MEDIO
1735;Rocío Moreno;35;No binario;ENGATIVA;bajoooo
1736;Campo Jiménez;33;Femenino;KENNEDY;Altoo
1737;Margoth López;30;Masculino;CHAPINEROOO;alto
1738;Carolina Gómez;39;No binario;Usaquén ;Medioo
1739;Nancy Meneses;62;Otro; Suba;ALTO
1740;Eugenia Daza;49;No binario;kennedy;Medioo
1741;Diana Uribe;70;Masculino;Kennedyy;alto
1742;Luz Melo;71;No binario;CHAPINEROOO;MEDIO
1743;Alexander Pérez;68;;chapinero;Medio
1744;Edith Mendoza;38;Femenino;engativa;bajo
1745;Antonio Monsalve;51;No binario;Usaquén ;Medioo
1746;Andrea Aguilar;59;Otro;Engativá;bajoooo
1747;Rosa Castillo;25;No binario;Kennedyy;Alto
1748;EmiroOrtiz;33;Otro;Kennedy;MEDIO
1749;Constanza Gaitán;21;No binario;subaa;BAJO
1750;  Francisco  Bernal  ;39;Otro;Usaquén ;Bajooo
1751;Orlando González;63;Otro;Kennedy;Medioo
1752;Jhon Martínez;45;Masculino;Chapinero;Bajo
1753;James Pérez;55;Femenino;CHAPINERO;Medio
1754;Marta Vega;18;No binario;chapinero;Bajooo
1755;  Francisco  Buitrago  ;37;No binario;Kennedyy;medio
1756;Rosa Rivera;32;No binario;USAQUEN;Alto
1757;clara gómez;65;Otro;Engativá;Altoo
1758;Manuel Velasco;24;Femenino;Kennedy;Alto
1759;Abel Hernández;57;No binario;Engativá;Bajooo
1760;  Marco  González  ;47;Femenino;ENGATIVA;Medio
1761;  Elsa  Gómez  ;40;Otro;engativa;BAJO
1762;Lina Álvarez;20;Masculino;subaa;alto
1763;Diego Buitrago;53;No binario;SUBA;medio
1764;  Sebastián  Escobar  ;64;Femenino;Chapinero;Alto
1765;Carlos Mantilla;31;Femenino;Engativá ;alto
1766;ENRIQUE QUINTERO;53;Femenino;Usaquén ;ALTO
1767;José Bermúdez;52;Otro;Suba;alto
1768;Diana Durán;28;Otro;Chapinero;BAJO
1769;Tatiana Herrera;49;Masculino;subaa;Medioo
1770;  Javier  Flórez  ;22;Otro;Kennedyy;MEDIO
1771;Pedro Velásquez;63;Otro;kennedy;MEDIO
1772;dagoberto martínez;66;Femenino;ENGATIVA;ALTO
1773;Jorge Sánchez;74;No binario;subaa;MEDIO
1774;Gustavo Melo;62;Otro;engativa;alto
1775;Gabriel García;66;Masculino;usaquen;bajo
1776;Nathalia Moreno;72;Otro;Engativá;Alto
1777;Marcos Martínez;73;Femenino;CHAPINEROOO;ALTO
1778;Inés Franco;23;No binario; Suba;Medioo
1779;Yamile Moreno;48;No binario;Suba;Bajo
1780;Irma Meneses;28;No binario;Kennedy;Medioo
1781;Yésica Zuluaga;42;Femenino;Usaquén;ALTO
1782;wendy gonzález;65;No binario;chapinero;ALTO
1783;DeicyArango;45;Femenino;CHAPINEROOO;alto
1784;Sandra Peña;66;Femenino;USAQUEN;
1785;Luis Rodríguez;39;Otro;Kennedy;Bajooo
1786;Andrea Agudelo;62;Otro;Engativá;ALTO
1787;David Suárez;60;Otro;KENNEDY;Bajo
1788;José Rojas;27;No binario;kennedy;bajoooo
1789;Enrique Quiroga;72;;Kennedy;
1790;Juliana Martínez;41;No binario;SUBA;Alto
1791;INÉS CÁRDENAS;23;Masculino;Kennedy;BAJO
1792;Luis Beltrán;38;Femenino;Chapinero;ALTO
1793;ElsyNavarro;19;No binario;KENNEDY;alto
1794;Alejandro González;57;No binario;engativa;Bajooo
1795;Rafael Torres;71;Otro;Chapinero;MEDIO
1796;flor salcedo;25;;;Altoo
1797;Octavio Jiménez;35;Masculino;Engativá ;MEDIO
1798;;64;No binario;KENNEDY;ALTO
1799;José Narváez;23;Masculino;Suba;medio
1800;Luz Pérez;70;Otro;usaquen;bajo
1801;  Isabel  Becerra  ;19;;engativa;MEDIO
1802;Óscar González;56;Masculino;kennedy;
1803;David Díaz;30;Femenino;subaa;Bajooo
1804;Ramiro Medina;40;Femenino;SUBA;
1805;Ester Ocampo;24;Otro;Chapinero;Altoo
1806;Óscar González;47;Otro;usaquen;MEDIO
1807;Fabiola Carmona;54;Otro;Usaquén ;ALTO
1808;Fredy Fernández;57;Masculino;USAQUEN;Medioo
1809;Ángel Cardona;56;No binario;Engativá;Medioo
1810;alexander arteaga;56;Otro;ENGATIVA;Alto
1811;Marcela Sierra;48;Femenino;CHAPINEROOO;Bajooo
1812;Andrés Martínez;60;Otro;Suba;medio
1813;FREDDY VILLA;34;No binario;Kennedy;
1814;Rita Palacios;52;Masculino;Usaquén;alto
1815;MarcoDíaz;58;Masculino;Kennedyy;Medioo
1816;Carlos Ariza;75;Masculino;subaa;ALTO
1817;Carmen Giraldo;36;Masculino;Engativá;Bajooo
1818;Alberto Nieto;66;Otro;CHAPINERO;medio
1819;José Flórez;52;Masculino;Usaquén;bajoooo
1820;TOMÁS CEBALLOS;71;Masculino;ENGATIVA;alto
1821;Cristian Castro;49;Otro;Kennedyy;MEDIO
1822;  Edilberto  Manrique  ;43;No binario;Usaquén;Medioo
1823;Nora Hernández;68;No binario;Engativá ;MEDIO
1824;  Jessica  Bermúdez  ;75;Femenino;ENGATIVA;Altoo
1825;César Jiménez;60;No binario;Usaquén;Bajooo
1826;Diego Estrada;42;Otro;Engativá ;
1827;Alejandro Rubio;18;Otro;Kennedy;bajoooo
1828;Fernando Ramírez;35;Femenino;;Altoo
1829;Antonio Gutiérrez;62;Masculino;Kennedy;Bajooo
1830;Johanna Sandoval;46;Masculino;Kennedyy;Medio
1831;Yeferson Bernal;55;Femenino;Kennedyy;Alto
1832;Richard Mora;24;No binario;Chapinero;bajo
1833;Jhon Ruiz;24;Masculino;engativa;BAJO
1834;Martha Romero;57;Otro;chapinero;BAJO
1835;Yeimy Jaramillo;22;No binario;Engativá;Alto
1836;Enrique Guerrero;52;Masculino;subaa;Alto
1837;CÉSAR SEPÚLVEDA;51;Masculino;Usaquén ;Bajooo
1838;Alexandra Sanabria;57;Femenino;KENNEDY;Medioo
1839;Mario Guzmán;54;Masculino;KENNEDY;bajoooo
1840;MaríaSánchez;26;Femenino;SUBA;bajo
1841;Enrique Ramírez;40;No binario;Usaquén;Medioo
1842;César Pérez;31;Femenino;Kennedy;Medioo
1843;Alexandra Vargas;49;;;Medioo
1844;pedro barrios;55;Masculino;ENGATIVA;alto
1845;Elizabeth Gallego;53;No binario;Usaquén;Bajooo
1846;MaríaAguilar;37;Otro;subaa;Bajo
1847;Sandra Salas;38;Femenino;Kennedyy;
1848;Jairo Leal;69;No binario;CHAPINEROOO;bajoooo
1849;JAIRO LONDOÑO;39;Otro;Usaquén;
1850;Leidy Páez;25;Otro;subaa;medio
1851;Orlando Gutiérrez;66;Masculino;Suba;BAJO
1852;ENRIQUE CARMONA;72;Otro; Suba;Bajo
1853;;52;; Suba;medio
1854;Yulieth Arteaga;73;Otro;Chapinero;BAJO
1855;Efrén Álvarez;34;No binario;Suba;Bajo
1856;Luis Rodríguez;74;Femenino;KENNEDY;Altoo
1857;Tatiana Beltrán;70;Otro; Suba;Alto
1858;Julio Polo;50;Otro;usaquen;alto
1859;Álvaro Vallejo;36;Otro;chapinero;Medio
1860;Diego Jaimes;63;Otro;Kennedyy;ALTO
1861;Alfonso Vásquez;70;No binario;ENGATIVA;bajo
1862;Alberto Guevara;28;Masculino;kennedy;alto
1863;OCTAVIO JIMÉNEZ;63;;Engativá;Bajooo
1864;Gloria Carrillo;63;Masculino;CHAPINERO;MEDIO
1865;liliana pérez;32;Femenino;Chapinero;ALTO
1866;José Rivera;63;No binario;USAQUEN;Medio
1867;Elisa Velásquez;34;Otro;Engativá ;MEDIO
1868;Carmen Orozco;22;Femenino;kennedy;alto
1869;Johana Valencia;60;Masculino;subaa;MEDIO
1870;Camilo Sánchez;69;No binario; Suba;Alto
1871;Lucía Ruiz;37;Otro;Kennedy;Medio
1872;Luz Montenegro;42;Masculino;Kennedyy;Bajooo
1873;  David  Durán  ;31;Femenino;CHAPINEROOO;bajo
1874;jackeline córdoba;59;No binario;CHAPINEROOO;Medioo
1875;  Clara  Páez  ;21;Femenino;Suba;Medio
1876;;74;; Suba;Bajooo
1877;YolandaTorres;;No binario;Suba;
1878;Rosa García;68;Masculino;CHAPINERO;BAJO
1879;José Guerrero;23;Masculino;usaquen;Altoo
1880;Andrés López;38;Otro;Suba;bajo
1881;Inés Rojas;66;Femenino;;BAJO
1882;Vanessa Mosquera;46;Otro;;Bajooo
1883;Marina Gallego;35;Masculino;ENGATIVA;BAJO
1884;Andrés Orjuela;75;Femenino;Chapinero;MEDIO
1885;Augusto Bejarano;55;No binario;Kennedyy;
1886;María Camacho;53;Femenino;KENNEDY;Bajooo
1887;Cindy Rentería;51;No binario; Suba;Medioo
1888;David Beltrán;59;Masculino;engativa;Bajooo
1889;Andrey Carrillo;47;Masculino;CHAPINERO;Medio
1890;Angélica Ceballos;40;Femenino;USAQUEN;MEDIO
1891;Danilo Flórez;54;Femenino;subaa;MEDIO
1892;Andrés Gutiérrez;47;Masculino;Kennedy;Bajooo
1893;Emilio Pinto;61;Femenino;Kennedyy;Bajooo
1894;Janeth Arenas;27;No binario;KENNEDY;Bajo
1895;Cindy Gómez;34;Otro;Kennedy;MEDIO
1896;Ernesto Ramírez;71;No binario;Kennedy;
1897;josé núñez;49;Masculino;Usaquén;Bajooo
1898;Claudia Arteaga;35;No binario;Kennedy;medio
1899;Andrés Rodríguez;57;Otro;;MEDIO
1900;Patricia Camacho;28;No binario;Kennedy;Medio
1901;Iván Leal;68;Masculino;Usaquén;MEDIO
1902;Estela López;25;Masculino;subaa;Medio
1903;Andrés Narváez;45;Masculino;CHAPINERO;Altoo
1904;Jeisson Guevara;20;;Engativá ;alto
1905;;34;Masculino;KENNEDY;MEDIO
1906;Jorge Ballesteros;59;No binario;kennedy;Bajooo
1907;Mauricio Sánchez;48;No binario;Engativá;Altoo
1908;Matilde Quintero;30;Masculino;Engativá;bajoooo
1909;Andrea Martínez;57;Femenino;USAQUEN;Altoo
1910;William Velásquez;66;Femenino;Kennedy;Bajo
1911;Carlos Torres;20;No binario;kennedy;ALTO
1912;Beatriz Giraldo;50;Otro;Usaquén ;Bajooo
1913;Fernando Mejía;72;Femenino;Usaquén ;medio
1914;María Sandoval;43;Otro;engativa;Alto
1915;  Andrés  Bedoya  ;56;;Usaquén ;medio
1916;David Tovar;;Masculino;Suba;Medio
1917;Juan Bermúdez;56;Masculino;USAQUEN;medio
1918;PATRICIA CHAPARRO;28;No binario;engativa;bajoooo
1919;Sandra Mesa;23;Masculino;Kennedy;bajoooo
1920;Karen García;21;;Usaquén;Medio
1921;Sebastián Mendoza;74;Otro;Kennedyy;medio
1922;Dary Durán;66;Femenino;subaa;Bajo
1923;Danna Lozano;41;Femenino;Engativá;Bajooo
1924;Marcela Giraldo;37;Masculino;KENNEDY;BAJO
1925;Orlando Vásquez;45;Otro;kennedy;Medioo
1926;Darwin Sánchez;39;Femenino;engativa;Altoo
1927;Javier Caro;27;No binario;Usaquén;medio
1928;William Padilla;43;Masculino;ENGATIVA;medio
1929;Alicia Quiroga;48;Femenino;chapinero;Medioo
1930;Luis Cortés;41;Masculino;;Bajooo
1931;Paola Rodríguez;18;Otro;Engativá;Bajooo
1932;juan montoya;36;Otro;Usaquén;alto
1933;Gonzalo Suárez;68;Otro;Engativá;
1934;César Rentería;75;Masculino;Chapinero;MEDIO
1935;Nubia Peña;18;Masculino;ENGATIVA;Altoo
1936;Jorge Molina;61;No binario;KENNEDY;MEDIO
1937;Cecilia Torres;23;No binario;ENGATIVA;bajo
1938;Hernán Ramírez;18;Femenino;engativa;Medio
1939;Rosa Vera;62;Masculino;Suba;bajoooo
1940;Hernando Melo;18;No binario;CHAPINEROOO;Altoo
1941;León Portilla;51;No binario;engativa;Bajooo
1942;esmeralda caicedo;52;Masculino;Usaquén ;medio
1943;Nancy Martínez;24;Masculino;Usaquén ;medio
1944;Diana Bonilla;31;No binario;Kennedy;Medioo
1945;  Yurany  Valencia  ;39;Otro;Suba;Alto
1946;Carmen Hoyos;21;Femenino;kennedy;bajo
1947;Diana Beltrán;23;No binario;chapinero;ALTO
1948;Raúl Ruiz;41;Femenino;Kennedy;ALTO
1949;;31;Otro;Kennedy;Alto
1950;Gina Garzón;26;Masculino;chapinero;Altoo
1951;Viviana Orozco;74;Otro;Chapinero;Bajo
1952;Carlos Morales;71;No binario;KENNEDY;MEDIO
1953;Valentina Osorio;59;Masculino;Engativá;Bajooo
1954;MaríaVargas;55;Femenino;Chapinero;ALTO
1955;Inés Mena;43;Masculino;chapinero;Bajooo
1956;Shirley Villa;53;No binario;ENGATIVA;Altoo
1957;MarcelaArdila;43;Masculino;ENGATIVA;Bajo
1958;Henry Restrepo;34;Masculino;Engativá ;bajo
1959;Clara Suárez;32;Otro;;Bajooo
1960;  Luis  Díaz  ;42;Masculino;Kennedy;Altoo
1961;alberto sepúlveda;39;Otro;Kennedy;MEDIO
1962;Humberto Hernández;52;Masculino;Engativá ;bajo
1963;Andrés Ortiz;60;No binario;chapinero;Altoo
1964;sergio garcía;36;Femenino;Usaquén;bajo
1965;Ana Rodríguez;70;;Engativá;bajoooo
1966;José Gómez;41;Otro;subaa;Bajooo
1967;Carlos Parra;39;No binario;usaquen;alto
1968;  Juan  Fajardo  ;45;No binario;usaquen;ALTO
1969;Luis Ríos;22;Otro;CHAPINEROOO;bajoooo
1970;Wilfrido Ortega;;Otro;Usaquén ;Bajooo
1971;Iván Morales;54;Otro;CHAPINEROOO;bajo
1972;;35;Otro;KENNEDY;BAJO
1973;inés perdomo;21;Otro;KENNEDY;Altoo
1974;Felipe Jiménez;37;Otro;Usaquén;Bajooo
1975;Antonia Palacios;61;Masculino;Suba;MEDIO
1976;Rosalba Sierra;25;No binario;kennedy;Alto
1977;Alexander Miranda;65;No binario; Suba;BAJO
1978;Mario Ávila;49;No binario;CHAPINEROOO;alto
